gender,age,age_o,race,race_o,samerace,imprace,goal,date,go_out,field_cd,career_c,income,mn_sat,tuition,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga
-0.997615394323631,-1.1952594530973477,-1.5874584146119173,-0.3211855812726994,1.4792138891812057,-0.45451552464125766,1.550227132285142,1.4617109769250363,-1.4959952599374358,-1.5250529323168103,0.6558536780036822,-1.4312722024889504,1.4250142744932133,0.6085456646292354,0.9278752633466849,1.2246886369539678,1.5638358635720633,0.12335157452241098,1.3503446265559362,-0.8273348692827646,-1.5825587807573744,-0.5163944529837969,0.8363465997155279,-1.5661016853715737,-0.17130154070123352,-0.879516851671371,0.5176767277567399,1.5594540287060712,1.568193603754089,1.56530242743581,0.8644953722714647,-1.1907557519590022,0.8827732516856514,-1.5805997563910592,-0.5283443370834686,-1.1881653074712168,-1.229499016835105,-1.213961811138406,-0.5080566707125195,0.1649849879708273,-0.5095667217671931,-0.4945875082894048,-0.17173067723835064,0.865553422681609,1.5666836090052623
-0.997615394323631,-0.15246665653967198,-0.9340127574158116,0.26960245153254214,-0.2908922762820805,-0.45451552464125766,-1.57976204608743,-0.2880453857631263,-1.4959952599374358,0.5127527860620834,-0.31357714671238773,-1.2269888826545776,1.626698904595174,-0.20590612926144272,0.06845527735728392,1.2246886369539678,-1.5397544584472544,-0.7033154346197809,0.47685193467750714,0.739167185065756,1.2084043496746633,0.2490158390820334,0.6980180083412397,0.5208475892606064,-0.5188836288230444,0.512705261488548,1.5624133337790607,1.5594540287060712,1.568193603754089,-1.2326197472972331,0.16886575127662848,-0.15378851328454207,1.2305216292138428,-0.20103036270538965,-1.577163291943814,0.1975549317911569,0.8644403513979332,-0.5144411448468899,-0.8554093950984603,-0.5238522989362078,1.229722717372982,1.608575036024641,0.8725438039151462,1.2117039560380132,0.17116730881814224
-0.997615394323631,-0.41316485567909095,-1.195391020294254,-1.5027616468831826,1.4792138891812057,-0.45451552464125766,-0.8842088953379694,1.4617109769250363,-0.49456646949529837,0.5127527860620834,-1.4768941363716717,-0.4098556033170864,1.626698904595174,1.221573896589961,0.6779031219911041,-1.2211135995784088,-1.5397544584472544,-0.7033154346197809,-0.2568819265003733,-1.4539356910221728,-0.6177814023364232,1.0144261311478637,-1.4806573058037988,-1.2182768062662104,0.5238626355423883,0.1646497331985683,-0.17881434292480727,1.210061967256012,0.5204680377960192,-1.2326197472972331,0.8644953722714647,1.5744902178395581,0.8827732516856514,-0.20103036270538965,-1.2275569736570322,-0.14887512802443656,0.8644403513979332,-0.5144411448468899,1.5760596756031253,0.8538222748778624,-1.5531403852512982,-1.19564168972742,-1.2160051583918474,-0.8651992441004123,0.8689254589117023
1.0023903056127013,1.0206752395877132,-0.019188837341263615,0.26960245153254214,1.4792138891812057,-0.45451552464125766,0.15912083078622116,-0.8712975066591805,1.5082911113889763,0.0033013564673599676,-0.5074633116556017,1.4286942751922687,0.5676034178623149,1.536845558741191,1.1155654944827587,1.574088956458593,-0.3759080876900103,-1.5644269024762307,1.5949225802818963,-1.5931803180753745,1.1394916797874526,-0.30764619151129774,1.0784216346205322,-1.2182768062662104,-0.17130154070123352,-0.18340579509141144,-0.5270598782655809,1.5594540287060712,1.568193603754089,0.516081611910919,-0.5267638697182077,0.537522979165098,1.2305216292138428,0.8336466825588627,-0.5283443370834686,-0.8417352476556235,-0.5315192274240923,0.1850795214446262,-0.8554093950984603,-1.212689585843243,1.229722717372982,-1.19564168972742,1.2206352976329784,-1.5575003108132206,-1.2243489913689778
-0.997615394323631,-0.9345612539579288,0.11150029409795752,0.8603904843377836,-0.8809276647698425,-0.45451552464125766,-0.18865574458850903,-1.4545496275552348,-0.49456646949529837,-1.5250529323168103,-0.5074633116556017,-0.20557228348271367,1.2209256507028363,1.1077257963686833,-1.0697906163040796,-0.8717132800737836,-1.1518056681948396,0.39890724423647494,-1.2002540337290766,-0.9665794963359664,0.48482131585894983,0.28380721599411657,-0.09737139206091723,0.8686724683659697,1.2190268117860101,-0.18340579509141144,1.5624133337790607,-1.235682462894403,0.5204680377960192,1.2155621555941796,1.2123101827688827,-1.1907557519590022,-1.5514653910116893,1.5234313794016974,-0.17873801879668674,-1.5345953672868105,0.16646056198692044,0.8846001877361422,1.5760596756031253,-0.5238522989362078,0.18614905388887698,-1.5461687804464277,1.5687267913508107,1.5578544893944175,0.17116730881814224
-0.997615394323631,-0.41316485567909095,1.54908073992939,-0.911973614077941,1.4792138891812057,-0.45451552464125766,1.550227132285142,1.4617109769250363,0.006147925725770338,0.0033013564673599676,-1.0891218064852437,0.2029943561860319,0.13144059231827765,0.10936553288978752,0.5700885610235507,-1.570513919083034,-0.3759080876900103,1.1222408772358927,0.30215339630182136,1.2613345365152628,0.9672100050694254,1.397131277180779,0.7671823040283838,1.5643222265766965,1.2190268117860101,0.1646497331985683,1.214167798438287,1.210061967256012,1.2189517484347323,0.1663413400692885,-0.1789490592207896,0.883178725389918,0.18727649662926832,0.14386198571602776,0.8700809360636588,-0.8417352476556235,-0.8805091221295986,0.5348398545903842,-0.8554093950984603,-0.8682709423897254,-1.2052824974232632,1.608575036024641,0.17636081647948162,-0.5190487107440079,0.8689254589117023
-0.997615394323631,-1.4559576522367668,0.5035676884156209,1.4511785171430251,-1.4709630532576046,-0.45451552464125766,1.550227132285142,1.4617109769250363,0.006147925725770338,0.0033013564673599676,-0.7013494765988156,-1.6355555223233231,-0.15310656811653853,-0.9765701922977833,1.5945591278466353,-0.17291264106453316,-1.1518056681948396,-0.25553747133442695,0.861188719104016,1.6094461041482673,0.5881903206897661,-0.48160307607171376,-1.584403749334515,-1.2182768062662104,1.5666088999078212,0.1646497331985683,-1.5717964842879015,-1.5850745243444622,-1.2257412388007636,1.2155621555941796,-1.2223934907130438,-0.49944425950936205,-0.1604718808989232,-1.235707407969642,-0.8779506553702504,-1.5345953672868105,1.2134302461034394,-1.563722144284164,-1.202762119484401,1.5426595617848975,-0.16170883393915805,-1.19564168972742,0.8725438039151462,-0.5190487107440079,-0.5265908412754178
1.0023903056127013,-1.0649103535276383,1.0263242141725055,0.26960245153254214,1.4792138891812057,-0.45451552464125766,-0.18865574458850903,-0.2880453857631263,0.506862320946839,0.5127527860620834,-0.11969098176917371,-0.20557228348271367,1.460918252422852,0.7311513110213805,0.1172955549757448,0.8752883174493425,1.5638358635720633,0.7433518313790548,0.40697251932723283,0.32143330390615044,-0.5488687324492124,-0.5163944529837969,-0.8235964967759302,0.173022710155243,-1.5616298931884771,-0.879516851671371,-0.5270598782655809,1.5594540287060712,-1.2257412388007636,-1.2326197472972331,-0.5267638697182077,0.19186723294027797,1.2305216292138428,-0.545922711126807,1.2196872543504405,-0.14887512802443656,-0.1825293327185859,0.8846001877361422,-1.202762119484401,-0.17943365548269022,-0.5095667217671931,-1.19564168972742,-1.2160051583918474,-1.2113497774568165,-1.5732280664157576
-0.997615394323631,-0.5435139552488004,0.37287855697639977,-0.911973614077941,0.29914311220568157,-0.45451552464125766,1.550227132285142,0.2952067351329279,-0.49456646949529837,-1.0156015027220868,0.07419518317404027,0.6115609958547774,-0.3697778548671514,-0.8977522767599758,-1.4733210944946482,-0.17291264106453316,-1.1518056681948396,-1.5644269024762307,-1.060495203028528,-0.548845615176361,0.415908645971739,-0.7947254682804625,-1.515239453647371,1.5643222265766965,-0.17130154070123352,0.1646497331985683,0.5176767277567399,-1.235682462894403,-0.5272575281620505,-0.8828794754556026,0.16886575127662848,0.883178725389918,-0.8559686359553063,-0.20103036270538965,0.17086829949009508,1.5832751710535307,0.5154504566924268,1.2343605208819004,-1.5501148438703418,1.19824091833138,-0.16170883393915805,1.2580479453056332,0.8725438039151462,0.865553422681609,1.2178045339584822
-0.997615394323631,-0.8042121543882194,0.24218942553717865,-0.3211855812726994,-0.2908922762820805,2.2001448702754107,-1.2319854707126996,-0.2880453857631263,-1.4959952599374358,0.5127527860620834,0.8497398429468962,0.8158443156891503,1.2125733658068176,-1.055388107835591,1.4078330347557673,0.8752883174493425,-0.763856877942425,1.1566853359501508,1.5599828726067593,-0.548845615176361,0.6915593255205822,-0.7251427144562961,-0.8581786446195022,0.173022710155243,-1.2140478050666663,0.8607607897785278,0.5176767277567399,-0.1875062785442251,-1.5749830941201202,-1.2326197472972331,0.16886575127662848,-0.8451000057341821,0.8827732516856514,0.14386198571602776,-0.8779506553702504,0.8904150514223438,1.5624201408089458,-1.213961811138406,1.2287069512171847,1.19824091833138,-0.5095667217671931,0.5569937638676181,0.8725438039151462,0.5194028893252047,0.8689254589117023
